JobNum,PartNum, Price 
465106,"0022-03291, Rev 02",19.11
SCI461664,"0022-34523, Rev 06",0.33
SCI468198,"0022-34523, Rev 06",1.00
SCI461896,"0022-34523, Rev 06",1.00
ASM463065,"0021-61063, Rev 02",10.74
ASM465967,"0021-61063, Rev 02",2.69
ASM465968,"0021-61063, Rev 02",2.69
ASM464816,"0021-61063, Rev 02",2.69
ASM465969,"0021-61063, Rev 02",2.69
ASM468050,"0021-44159, Rev 03",26.57
ASM465941,"0021-44159, Rev 03",2.66
ASM465014,"0021-44159, Rev 03",2.66
ASM466943,"0021-44159, Rev 03",7.70
ASM466303,"0021-44159, Rev 03",2.66
ASM466982,"0021-44159, Rev 03",2.66
ASM468361,"0021-44159, Rev 03",5.31
SCI465171,0041-45065 item 3,17.55
SCI465433,0041-45065 item 3,2.11
467447,0041-45065 item 3,1.75
SCI468550,0041-45065 item 3,1.75
SCI463322,0041-45065 item 3,8.77
SCI467227,"0270-09404, Rev 03",770.27
SCI468227,"0270-09404, Rev 03",25.92
ASM463224,"0041-14592, Rev 03",5.06
ASM467798,"0041-14592, Rev 03",5.06
ASM463545,"0021-26203, Rev 03",2.44
ASM465691,"0021-26203, Rev 03",0.98
ASM466237,"0021-26203, Rev 03",0.98
ASM466989,"0021-26203, Rev 03",0.98
ASM466990,"0021-26203, Rev 03",0.98
SCI465521,"0022-27923, Rev 03",2.42
SCI468195,"0022-27923, Rev 03",2.42
MT-467445,"0040-96489, Rev 003",16.06
MT-468085,"0040-96489, Rev 003",16.06
SCI465438,"0040-96489, Rev 003",2.68
SCI465439,"0040-96489, Rev 003",2.68
SCI468549,"0040-96489, Rev 003",2.68
ASM466915,"0020-87707, Rev 001",1.65
ASM465296,"0020-87707, Rev 001",2.62
ASM466341,"0020-87707, Rev 001",2.29
ASM463549,"0020-87707, Rev 001",4.58
ASM466342,"0020-87707, Rev 001",2.29
ASM466343,"0020-87707, Rev 001",2.29
ASM466914,"0020-87707, Rev 001",2.29
ASM466344,"0020-87707, Rev 001",2.29
ASM467370,"0020-87707, Rev 001",2.29
SCI467184,"0041-47654, Rev 02",45.30
SCI466862,"0021-23614, Rev 003",0.88
SCI466868,"0021-61534, Rev 04",0.87
ASM463524,"0021-52677, Rev 04",2.09
ASM463051,"0021-52677, Rev 04",20.87
ASM466310,"0021-52677, Rev 04",1.04
ASM467337,"0021-52677, Rev 04",2.09
CP466047,"0720-11708, Rev 02",2.98
ASM462262,"0021-25762, Rev 003",1.94
ASM465690,"0021-25762, Rev 003",2.59
ASM466234,"0021-25762, Rev 003",1.62
ASM466988,"0021-25762, Rev 003",1.62
ASM463169,"0041-29436, Rev 04",7.74
ASM463170,"0041-29436, Rev 04",7.74
ASM464284,"0041-29436, Rev 04",1.94
ASM463167,"0041-29436, Rev 04",9.00
ASM465973,"0041-29436, Rev 04",0.77
ASM465974,"0041-29436, Rev 04",0.97
ASM465975,"0041-29436, Rev 04",1.29
ASM467381,"0041-29436, Rev 04",1.94
ASM467471,"0022-09543, Rev 02",0.25
ASM467353,"0022-09543, Rev 02",1.88
ASM467647,"0022-09543, Rev 02",0.75
ASM463230,"0022-09543, Rev 02",1.04
ASM463791,"0022-09543, Rev 02",1.25
ASM463660,"0022-09543, Rev 02",3.75
ASM467491,"0022-09543, Rev 02",0.75
ASM462903,"0022-09543, Rev 02",1.25
ASM464615,"0022-09543, Rev 02",0.25
SCI467993,"0042-00160, Rev 02",18.60
ASM466643,"0051-00958, Rev 04",1.84
ASM466644,"0051-00958, Rev 04",1.84
ASM466646,"0051-00958, Rev 04",1.84
ASM466647,"0051-00958, Rev 04",3.68
468184,"A0366152, Rev 01",44.19
SCI466861,"0021-07095, Rev 002",7.30
ASM463142,"0190-29897, Rev 04",2.75
ASM464461,"0190-29897, Rev 04",4.58
ASM462938,"0190-29897, Rev 04",16.50
ASM464459,"0190-29897, Rev 04",3.51
ASM464460,"0190-29897, Rev 04",3.06
ASM464464,"0190-29897, Rev 04",1.81
ASM464462,"0190-29897, Rev 04",4.58
ASM464463,"0190-29897, Rev 04",4.58
ASM467371,"0190-29897, Rev 04",16.50
ASM459167,"0021-55008, Rev 02",15.60
ASM463495,"0021-55008, Rev 02",15.60
SNF452954,"0041-12035, Rev 04",62.40
ASM464367,"0021-55008, Rev 02",15.60
SCI465534,"0030-20045, Rev B",15.60
ASM466114,"0041-14014, Rev 02",3.12
ASM466583,"0021-55008, Rev 02",3.12
ASM464372,"0041-14014, Rev 02",15.60
ASM466591,"0041-12035, Rev 04",1.56
ASM466584,"0021-55008, Rev 02",1.56
ASM466115,"0041-14014, Rev 02",3.12
ASM466116,"0041-14014, Rev 02",3.12
ASM466592,"0041-12035, Rev 04",1.04
ASM466585,"0021-55008, Rev 02",1.56
ASM466117,"0041-14014, Rev 02",3.12
468068,"713-289494-001,Rev A",5.96
CP466046,"0720-11702, Rev 03",2.11
464552,"0022-62367, Rev 01",54.20
SCI468490,"0022-11481, Rev 03",3.84
P459945,"0040-82870, Rev 06",2415.00
SCI466501,"0022-27675, Rev 04",0.17
SCI466502,"0022-27675, Rev 04",0.17
SCI466503,"0022-27675, Rev 04",0.13
SCI465519,"0022-27675, Rev 04",0.25
MT-466494,"0015-08356, Rev 02",37.08
MT-466064,"0015-08356, Rev 02",89.00
SCI464644,"0040-21294,Rev 002",5.23
SCI464645,"0040-21294,Rev 002",2.09
SCI463902,"0040-21294,Rev 002",0.40
SCI457015,"0022-17554, Rev 03",0.13
MT-ASM465674,"0042-35270, Rev 01",19.10
RMA11915,"0042-25543, Rev 02",179.00
457448,"0042-24514, Rev 03",91.20
ASM463494,"0015-08223, Rev 02",0.17
ASM464358,"0015-08223, Rev 02",0.17
ASM464360,"0015-08223, Rev 02",0.17
ASM465867,"0015-08223, Rev 02",0.03
ASM465702,"0015-08223, Rev 02",0.03
ASM465868,"0015-08223, Rev 02",0.03
ASM465703,"0015-08223, Rev 02",0.03
ASM465869,"0015-08223, Rev 02",0.03
466628,"0015-05360, Rev 03",0.03
SCI468252,"0015-05360, Rev 03",0.07
CS427002,"0150-19475, Rev 03",64.50
SNF451570,"0150-19475, Rev 03",25.80
SNF451571,"0150-19476, Rev 04",25.80
SNF451572,"0150-19477, Rev 03",51.60
SCI463854,"0020-47026, Rev 003",1.29
ASM466074,"0150-19477, Rev 03",1.29
ASM463531,"0150-19476, Rev 04",1.29
ASM466332,"0150-19475, Rev 03",1.28
ASM463279,"0150-19477, Rev 03",1.29
SCI466854,"0020-47026, Rev 003",1.29
ASM466330,"0140-18431, Rev 03",1.29
SCI466855,"0020-47026, Rev 003",1.29
ASM464730,"0140-18431, Rev 03",2.58
ASM466075,"0150-19477, Rev 03",0.86
ASM463530,"0150-19475, Rev 03",4.30
ASM463831,"0150-19475, Rev 03",0.65
ASM463832,"0150-19476, Rev 04",0.65
ASM463834,"0150-19477, Rev 03",0.65
ASM466694,"0140-18431, Rev 03",0.95
ASM466331,"0140-18431, Rev 03",1.29
ASM466928,"0150-19477, Rev 03",0.65
ASM467362,"0150-19476, Rev 04",0.65
ASM467361,"0150-19475, Rev 03",1.29
SCI466856,"0020-49826, Rev 001",1.19
SCI466857,"0020-49826, Rev 001",1.19
SCI465437,"0020-70023, Rev 002",1.57
MT-468450,"0020-70023, Rev 002",4.70
SCI465434,"0020-64998, Rev 003",0.49
SCI465435,"0020-64998, Rev 003",0.49
SCI468547,"0020-64998, Rev 003",0.49
ASM463715,"0195-06854, Rev 03",0.13
ASM459314,"0195-06854, Rev 03",0.48
ASM466929,"0195-06854, Rev 03",0.12
ASM462124,"0195-06854, Rev 03",0.44
ASM462273,"0195-06854, Rev 03",0.22
ASM462274,"0195-06854, Rev 03",0.48
ASM463141,"0195-06854, Rev 03",0.20
ASM463710,"0195-06854, Rev 03",0.16
ASM463713,"0195-06854, Rev 03",0.08
ASM463712,"0195-06854, Rev 03",0.10
ASM463714,"0195-06854, Rev 03",0.08
463702,"0270-00735, Rev 08",400.00
P458859,"0246-36148, Rev 03",150.00
P458879,"0246-36328, Rev 05",150.00
CP458896,"0010-61701, Rev 03",150.00
SCI464655,"0022-31316, Rev 04",150.00
IT-E467927,"CHP-INT-00021, Rev 2",150.00
SCI465485,"0021-51885, Rev 06",150.00
SCI465533,"0022-46711, Rev 05",150.00
459551,"0042-25537, Rev 01",150.00
E459606,"79463-021, Rev 00",150.00
P460570,"0022-80609, Rev 01",877.50
468487,"0042-23590, Rev 03",150.00
SCI464656,"0022-31316, Rev 04",150.00
464478,"0010-83466, Rev 03",41878.85
MT-E461734,"CHP-IT-RR001-HMFB01, Rev 0",150.00
467568,"0021-19849, Rev 03",1650.00
MT-E461735,"CHP-IT-RR001-HMFB02, Rev 01",150.00
P468385,"713-295300-119,Rev A",1410.00
E463930,"CHP-ASM-00024, Rev 01",150.00
P467420,"515-269189-001,Rev C",344.00
MT-P467301,"19-431355-00,Rev A",150.00
P467978,"0042-31837, Rev 02",574.00
P468376,"0022-60156, Rev 03",477.00
P468384,"713-187739-218,Rev B",231.00
P468534,"0042-41797, Rev 01",3825.00
E463040,"CHP-ASM-00003, Rev 02",150.00
P467977,"0022-79875, Rev 04",535.00
P467928,"212T0513-01, Rev 30",2698.61
MT-P468390,"0042-41618, Rev 01",2098.00
P467984,"0022-40347, Rev 04",150.00
P467985,"0022-40348, Rev 04",150.00
P467981,"0022-40349, Rev 04",150.00
P461756,"0041-64323, Rev 04",4190.00
MT-ASM468157,"0042-35747, Rev 02",150.00
468492,"0042-25579, Rev 02",329.00
MT-465454,"0042-38088, Rev 01",150.00
MT-E466697,"0042-001, Rev 01",150.00
ASM462163,"0041-97171, Rev 05",150.00
P464437,"CHP-AMT-00032, Rev 01",150.00
P464438,"CHP-AMT-00033, Rev 01",150.00
MT-E464658,"0042-37295, Rev 01MOLD",150.00
MT-E464659,"0042-37296, Rev 01MOLD",150.00
MT-E466698,"0042-002, Rev 01",150.00
MT-E466699,"0042-003, Rev 01",150.00
MT-E464055,SUBPLATE-5OL1540,150.00
ASM459598,"0041-97171, Rev 05",150.00
MT-E464056,SUBPLATE-5OL1550,150.00
MT-P466355,"ESW0022-63633, Rev 01",545.00
MT-E464152,"0010-68318-020, Rev 01",150.00
RW-MT463743,"0042-08982, Rev 01",150.00
MT-RPM468331,"715-347702-003,Rev A",150.00
CP467215,"0042-01836, Rev 07",910.00
MT-E465153,Tombstone Fixture / Tooling,150.00
464008,"713-A31735-001,Rev C",150.00
MT-467530,CNC 5 Axis Jaw V562,150.00
464512,"0042-31056, Rev 02",150.00
MT-E467574,713-204598-006-B Aluminum Mold,150.00
MT-E463960,"0010-68318-018, Rev 01",150.00
IT-E468003,"CHP-INT-00029, Rev 1",150.00
460017,"0010-86809, Rev 04",8132.43
460018,"0010-86809, Rev 04",8132.43
460019,"0010-86809, Rev 04",8132.43
MT-E464490,"0010-68318-019, Rev 01",150.00
CP467952,"0041-94105, Rev 03",910.00
ASM464853,"0010-85820, Rev 04",150.00
P459785,"0010-85440, Rev 05",9577.92
MT-P468382,"0042-40575, Rev 01",355.00
CP467059,"0041-83493, Rev 07",910.00
P467451,"1946-9272, Rev 11",1950.00
P467454,"1947-0752, Rev 11",2880.00
P467455,"1946-9169, Rev 8",2850.00
P467456,"2044-1420, Rev 1",2340.00
MT-E463174,Matsuura VX-100 Subplate,150.00
MT-E463175,Subplate VF3-haas,150.00
MT-E463176,Vacuum Plate VF3-Haas,150.00
MT-E463177,Subplate VF6-Haas,150.00
MT-E463178,Vacuum Plate VF6-Haas,150.00
MT-MERP468403,"0022-83919, Rev 02",282.00
MT-P454079,"0041-25594ITEM2, Rev 10",150.00
MT-P467140,"0042-40238, Rev 02",7561.00
MT-P468465,"0042-41989, Rev 01",501.00
ASM458279,"0010-85427, Rev 03",150.00
MT-464489,"0042-27947, Rev 03",499.00
E464835,"0042-22013-003, Rev 01",150.00
MT-P467519,"0022-76020, Rev 02",150.00
MT-P466251,"0022-85039, Rev 01",183.00
E463203,"0022-38552, Rev 03",150.00
ASM459713,"0041-40094, Rev 05",150.00
MT-P465062,"0042-27947, Rev 03",221.78
MT-465155,"0042-31525, Rev 06",150.00
462201,"0010-84707, Rev 04",31825.00
MT-P468478,"0022-85710, Rev 01",4410.00
MT-467247,"0042-27947, Rev 03",150.00
CP467060,"0041-87805, Rev 07",910.00
CP467061,"0041-93719, Rev 11",910.00
CP467065,"0041-94737, Rev 07",910.00
MT-E465078,"0042-22013-010, Rev 01",150.00
462205,"0010-84707, Rev 04",31825.00
462200,"0010-84707, Rev 04",31825.00
462202,"0010-84707, Rev 04",31825.00
462203,"0010-84707, Rev 04",31825.00
SCI465530,"0022-38552, Rev 03",32.00
465905,"0042-29048, Rev 02",2332.50
ASM462532,"0041-55451, Rev 09",150.00
P465031,"0041-64828, Rev 05",402.00
CP466038,"0041-94029, Rev 10 Item #2",150.00
467878,"CSN-0149-01, Rev D",2303.33
465924,"0042-35188, Rev 01",597.75
P464302,"0042-28969, Rev 03",150.00
ASM466371,"0041-55105, Rev 12",150.00
465926,"0042-35191, Rev 01",3036.00
P461826,"0042-24473, Rev 04",3409.09
P466484,"0042-39660, Rev 02",806.00
463614,"713-320957-001,Rev B",185.59
ASM462529,"0041-55105, Rev 12",150.00
P466156,"0042-35942, Rev 04",461.00
463830,"0042-16801, Rev 06",2640.00
467879,"CSN-0149-01, Rev D",2303.33
P466466,"713-A15228-005,Rev A",618.00
466621,"0022-64253, Rev 03",507.00
464164,"0042-02832, Rev 03",4462.50
ASM463448,"0041-55451, Rev 09",150.00
466791,"713-A10001-001,Rev B",2055.00
RPM465075,"713-A19557-001,Rev A",744.00
P464328,"0042-38088, Rev 01",1075.00
464761,"0042-16885, Rev 03",599.00
466693,"713-002617-019,Rev A",530.67
P464002,"0042-37296, Rev 01",1262.00
P460768,"0040-45593, Rev 11",623.30
RPM465249,"713-335031-003,Rev A",165.88
ASM464487,"0041-97171, Rev 05",150.00
P465393,"0022-82911, Rev 04",1395.00
MT-E464833,"0042-22013-001, Rev 01",150.00
MT-E464834,"0042-22013-002, Rev 01",150.00
MT-E465115,"CHP-CYA-00037, Rev 03",150.00
MT-E465626,"0042-33087-001, Rev 01",150.00
P462741,"0040-53184, Rev 006",2701.00
467881,"CSN-0149-01, Rev D",150.00
465257,"713-088691-021,Rev A",452.00
P467135,"713-335509-100,Rev B",840.54
P467460,"713-A37696-002,Rev A",678.00
463764,"0041-64323, Rev 04",419.00
461997,"0010-84707, Rev 04",150.00
P456360,"0030-01111, Rev 02",3606.00
463762,"0022-75304, Rev 06",373.00
465096,"0022-81462, Rev 02",1728.00
CP466078,"0041-79889, Rev 03",150.00
MT-P465235,"0022-80325, Rev 04",3950.00
P453508,"0021-44940, Rev 03",490.00
466600,"713-320957-001,Rev B",150.00
RW465093,"0022-40079, Rev 03",1294.29
E465413,"CHP-INT-00004, Rev A",150.00
P465170,"0041-45065, Rev 02",150.00
MT-E464136,"0010-68318-007, Rev 01",150.00
ASM459691,"0041-40097, Rev 06",150.00
E466353,"Rexolite Fixture, Rev 03",150.00
464558,"0042-18699, Rev 01",150.00
466478,"0041-26867, Rev 06",756.00
MT-E464151,"0010-68318-017, Rev 01",150.00
MT-466187,"0042-31523, Rev 03",150.00
464590,"0042-11825, Rev 02",650.00
464477,"0051-35820, Rev 04",551.47
SCI466859,"0021-07073, Rev 001",150.00
IT-E467837,"CHP-INT-00032, Rev 01",150.00
467234,"0041-26867, Rev 06",1680.00
462568,"CSN-0148-01, Rev E",4116.00
462199,"0010-84707, Rev 04",31825.00
CP466036,"0041-93533, Rev 07 Item #3",150.00
466448,"0041-99927, Rev 04",535.83
MT-E466163,"0042-33087-001, Rev 01",150.00
467462,"0022-75515, Rev 02",182.50
466624,"0042-30747, Rev 01",2045.00
SCI467164,"0022-38552, Rev 03",32.00
MT-ASM466381,"0022-18212, Rev 05",150.00
MT-E464150,"0010-68318-015, Rev 01",150.00
P462958,"713-344709-002,Rev A",150.00
IT-E467841,"CHP-INT-00034, Rev 01",150.00
IT-E467842,"CHP-INT-00035, Rev 01",150.00
466457,"0270-11799, Rev 04 (Item 1)",150.00
IT-E467840,"CHP-INT-00033, Rev 01",150.00
464163,"0042-18838, Rev 02",355.00
IT-E468005,"CHP-INT-00041, Rev 1",150.00
IT-E468019,"CHP-INT-00022, Rev 2",150.00
IT-E468020,"CHP-INT-00023, Rev 2",150.00
IT-E468002,"CHP-INT-00027, Rev 1",150.00
IT-E468006,"CHP-INT-00042, Rev 1",150.00
MT467400,Test # 1 Jitterbug finish,150.00
MT467402,Test # 2 As machined,150.00
MT467405,Test # 3 B-Blast,150.00
P467531,"0270-10117, Rev 05",882.00
466018,"0010-64699, Rev 04",0.30
MT-E466408,"0042-33087-001, Rev 01",150.00
MT-E466715,"0042-016, Rev 01",150.00
CP465949,"0022-27200, Rev 04",157.14
467396,"0040-43789, Rev 03",407.50
466207,"0270-11799, Rev 04 (Item 1)",150.00
467569,"CSN-0148-01, Rev E",2286.67
SCI465428,"0041-45065, Rev 02",150.00
466286,"CSN-0148-01, Rev E",3430.00
466298,"CSN-0149-01, Rev D",3455.00
ACD-CP457334,"0041-94029, Rev 10",150.00
RW467550,"0042-39929, Rev 01",766.00
RW467551,"0042-39930, Rev 01",766.00
MT-E466717,"0042-003, Rev 03",150.00
466491,"0042-35599, Rev 03",2200.00
466741,"0022-19307, Rev 03",4241.10
ASM466932,"0042-39717, Rev 02",150.00
464713,"0022-41220, Rev 03",150.00
SCI467871,"0041-83308, Rev 06",150.00
MT-E466706,"0042-009, Rev 01",150.00
P465169,"0010-50933, Rev 04",302.67
458552,"0042-12933, Rev 02",2500.00
459479,"0042-32994, Rev 02 - Item 1",150.00
468310,"CSN-0148-01, Rev E",150.00
461035,"0042-28660, Rev 02",150.00
P466162,"0022-60346, Rev 03",3382.00
466186,"0010-51747, Rev 03",1519.80
466964,"0042-16884, Rev 04",1150.00
P461179,"0022-52001, Rev 02",591.83
466746,"0042-35599, Rev 03",1100.00
465920,"0030-01085, Rev 03",150.00
468311,"CSN-0148-01, Rev E",150.00
CP466151,"0041-79889, Rev 03",1650.00
E466707,"0042-010, Rev 01",150.00
SCI466201,"0022-14027, Rev 04",150.00
E466708,"0042-011, Rev 01",150.00
E466711,"0042-013, Rev 01",150.00
CP467057,"0041-79889, Rev 03",1320.00
E466713,"0042-014, Rev 01",150.00
CP467933,"0022-14027, Rev 04",175.46
E466714,"0042-015, Rev 01",150.00
MT-464283,"0022-34766-01, Rev 01",150.00
MT-E466440,"CHM-AMT-00018, Rev 01",150.00
MT-E466710,"0042-012, Rev 01",150.00
SCI460792,"0045-00689, Rev 03",2072.88
462567,"CSN-0148-01, Rev D",150.00
SCI461334,"0041-77947, Rev 05",150.00
466623,"CHP-AMT-00026, Rev 03",150.00
ASM463699,"0041-55105, Rev 12",150.00
MER460441,"0042-28660, Rev 02",150.00
E466167,"0042-33087-007, Rev 02",150.00
E466409,"0042-33087-007, Rev 02",150.00
466511,"0270-00735, Rev 08",200.00
P464301,"0022-64267, Rev 03",150.00
SCI457280,"0041-88688, Rev 05",150.00
SCI463891,"0022-31316, Rev 04",0.02
451939,"K17255593, Rev 2",150.00
451940,"K17255594, Rev 2",150.00
P467300,"15-380425-00,Rev A",150.00
465923,"0042-34520, Rev 06",2122.50
467254,"713-A42978-021,Rev A",1290.00
SCI464750,"0022-14027, Rev 04",150.00
SCI466198,"0022-14027, Rev 04",175.46
CP466039,"0041-94029, Rev 10 Item #3",150.00
P463942,"0042-17817, Rev 05",492.50
P467980,"0022-80316, Rev 04",184.15
P460240,"0040-45053, Rev 002",354.00
P466461,"0042-39606, Rev 02",1035.00
P466462,"0042-39607, Rev 01",1262.00
P460239,"0040-45052, Rev 002",1155.00
465896,"0042-30973, Rev 01",2927.14
P461347,"0041-53845, Rev 02",220.33
P464001,"0042-37295, Rev 01",258.75
P462715,"0040-80497, Rev 003",320.00
465938,"0042-35189, Rev 02",906.75
P465710,"0051-44069, Rev 02",342.50
P465711,"0051-44087, Rev 02",364.00
P465712,"0051-44078, Rev 02",364.00
465324,"0042-19120, Rev 03",150.00
467395,"0022-50729, Rev 02",207.00
P465713,"0051-44068, Rev 02",342.50
467858,"0021-44940, Rev 03",490.00
ASM467483,"0010-81928, Rev 03",150.00
SCI461695,"0041-83308, Rev 06",150.00
464760,"0042-16883, Rev 04",1022.00
466049,"0022-77996, Rev 02",193.85
P466747,"0022-77996, Rev 03",85.13
P466750,"0022-81460, Rev 04",77.63
MT-P463594,"0042-35975, Rev 06",317.33
MT-P466350,"0042-20749, Rev 03",2045.00
P462677,"0035-00183, Rev 002",183.33
CP468233,"0042-33087, Rev 05",225.60
465234,"0040-77861, Rev 07",4087.50
465899,"0042-30788, Rev 01",325.00
466967,"713-A12629-001,Rev C",14.86
P462458,"713-A42450-001,Rev A",2220.00
MT-464213,"0042-36527, Rev 03",1271.25
E466704,"0042-008, Rev 01",150.00
MT-E466970,CHM-ASM-00026,150.00
P460086,"0040-46451, Rev 03",3450.00
467347,"0041-84887, Rev 04",625.00
RMA11979,"0041-91826, Rev 03",285.00
MT-466543,"0022-75457, Rev 02",218.67
461112,"K17257010, Rev 1",150.00
462756,"0022-75679, Rev 01",182.50
462780,"0015-11344, Rev 03",490.42
MT-P466351,"0042-20753, Rev 04",1200.00
MT-E466700,"0042-004, Rev 01",150.00
466512,"15-431472-00,Rev E",1176.00
MT-E466702,"0042-006, Rev 01",150.00
MT-E466703,"0042-007, Rev 01",150.00
465265,"0021-44940, Rev 03",367.50
466292,"CSN-0149-01, Rev D",3455.00
P461988,"71-450687-00,Rev 1",222.50
P466252,"0020-07212, Rev 001",4125.00
P461400,"0051-44306, Rev 03",168.75
P466404,"0022-51394, Rev 03",171.33
462510,"0042-34576, Rev 03",2275.71
AS-P467103,"0000216878-C15, Rev 1",269.00
P466536,"0042-39214, Rev 02",2925.00
466282,"CSN-0148-01, Rev E",3430.00
466290,"CSN-0149-01, Rev D",3455.00
461111,"K11263836-01, Rev P02",1286.50
SCI461625,"0022-14027, Rev 04",219.32
465742,"0041-35646, Rev 04",2170.50
MT-ASM467549,"0022-38486, Rev 03",150.00
E468134,"0042-010, Rev 01",150.00
E468141,"0042-015, Rev 01",150.00
AS-MTP467101,"0000216878-C04, Rev 1",1730.00
E468137,"0042-011, Rev 01",150.00
E468139,"0042-014, Rev 01",150.00
P459127,"K17262207-01, Rev 1",150.00
MT-466961,"0042-24881, Rev 02",1188.00
P464443,"0022-23074, Rev 04",1167.00
P466731,"515-A15346-001,Rev A",1420.00
CP465134,"0042-04987, Rev 07",2275.00
P467997,"0022-86680, Rev 01",1580.00
P467440,"0042-20091, Rev 03",150.00
P466405,"0022-51395, Rev 03",171.33
P465187,"713-287282-008,Rev A",2880.00
464715,"0270-00735, Rev 08",400.00
SCI464257,"0042-01248, Rev 06",150.00
466913,"0270-11054, Rev 02",708.00
E466422,"0042-33087-005, Rev 01",150.00
RPM468543,"719-A43221-910,Rev A",1800.00
SCI467200,"0042-19120, Rev 03",150.00
466416,"0022-70799, Rev 01",1929.00
466695,"CHP-AMT-00023, Rev 05",150.00
MT-E466701,"0042-005, Rev 01",150.00
MT-P461769,"0042-33486, Rev 02",150.00
P467910,"0010-62722, Rev 04",150.00
E466718,"CHP-CWK-00006, Rev 01",150.00
E466719,"CHP-CWK-00005, Rev 01",150.00
MT-E464050,SUBPLATE-VP610,150.00
MT-E464053,SUBPLATE-KURT DX6,150.00
MT-P454078,"0041-25594ITEM1, Rev 10",150.00
P466776,"0022-26167, Rev 03",442.00
RPM467105,"713-002617-023,Rev B",305.00
466435,"0022-75679, Rev 01",2737.50
466269,"CSN-0148-01, Rev E",3430.00
P467066,"0022-51197, Rev 02",1015.00
AS-P467102,"0000216878-C08, Rev 1",3750.00
RMA11999,"853-A08141-001,Rev B",150.00
SCI465429,"0041-45065, Rev 02",150.00
SCI467194,"0041-94880, Rev 03",150.00
E467100,Rexolite Fixture rev 01 - 10.130,150.00
RW-MT467645,"0042-31525, Rev 03",150.00
P467285,"0022-85213, Rev 02",792.00
P466537,"0042-39217, Rev 02",2950.00
467319,"0010-91071, Rev 02",813.25
RMA11938,"0010-86803, Rev 03",150.00
ASM463645,"0190-33729, Rev 03",150.00
462965,"0010-82588, Rev 02",23032.14
467438,"0022-61804, Rev 02",1800.00
MT-467068,"0022-18212, Rev 05",637.35
P464324,"0022-86104, Rev 02",172.50
P464325,"0022-86103, Rev 02",3350.00
462966,"0010-82588, Rev 02",23032.14
CP466029,"0041-94029, Rev 10",159.60
ASM463462,"0021-80798, Rev 01",150.00
MT-465610,"0042-14139, Rev 03",4095.00
466459,"0270-11799, Rev 04 (Item 5)",150.00
P465802,"0022-29147, Rev 03",454.00
RMA11991,"0270-11799, Rev 04",150.00
466972,"0021-08520, Rev 005",411.00
465606,"0022-84744, Rev 01",150.00
P466534,"713-803051-001,Rev A",150.00
464212,"0042-25579, Rev 02",150.00
ASM463771,"0021-80798, Rev 01",150.00
MT-P467133,"0040-81391, Rev 06",1072.59
465001,"04-438879-00,Rev B",310.70
465404,"0022-78928, Rev 01",264.00
P464864,"713-254628-132, Rev A",19.44
465723,"0042-34576, Rev 03",177.00
462386,"0270-11799, Rev 04 (Item 5)",150.00
467824,"0022-64080, Rev 01",3165.00
466209,"0270-11799, Rev 04 (Item 5)",150.00
SCI462420,"0045-00689, Rev 03",1943.33
RPM466785,"515-290952-001,Rev B",286.00
SCI464652,"0045-00689, Rev 03",2072.88
ASM463795,"0010-81928, Rev 03",150.00
MT-ASM462587,"0022-18212, Rev 05",150.00
SCI464653,"0045-00689, Rev 03",2072.88
CP466133,"0041-47915, Rev 10 Item #4",150.00
MT-P466728,"0041-36949, Rev 04",150.00
P465936,"0030-01085, Rev 03",150.00
P466227,"713-801249-017,Rev A",3150.00
P466362,"713-204598-006,Rev B",262.00
RW459375,"0042-33437, Rev 01",700.00
RPM461856,"713-011926-001,Rev B",0.10
SCI464246,"0010-68318, Rev 04",150.00
SCI464258,"0042-01248, Rev 06",150.00
466481,"713-088691-021,Rev A",226.00
CP466150,"0041-79889, Rev 03",1650.00
463701,"0040-33242, Rev 05",1174.83
P467631,"713-A06640-115,Rev A",222.00
CP468038,"0022-86022, Rev 02",172.00
P467299,"15-257341-08,Rev B",150.00
466472,"0040-82881, Rev 05",338.00
MT-P467298,"718-326799-001,Rev C",150.00
P467295,"713-A12715-001,Rev A",150.00
466522,"2039-9983, Rev 2",57.60
MT-P467293,"15-371612-00,Rev A",150.00
P467206,"0042-22049, Rev 03",426.00
P467253,"0042-22157, Rev 03",477.00
RTM468404,"0022-87500, Rev 01",419.00
466781,"713-047914-002,Rev E",389.00
RTM468447,"0022-49075, Rev 02",159.00
MT-RPM468339,"715-A39209-001,Rev A",150.00
MT-RPM468340,"715-A39209-002,Rev A",150.00
MT-RPM468337,"715-A01145-002,Rev A",150.00
RPM468336,"713-347702-014,Rev A",150.00
RPM468338,"713-347702-018,Rev B",150.00
RPM468332,"713-A53781-001,Rev A",150.00
RPM468333,"713-A53781-002,Rev A",150.00
RPM468335,"713-347726-002,Rev A",150.00
IT-E467834,CHP-INT-00056,150.00
IT-E467838,"CHP-INT-00020, Rev 1",150.00
IT-E467839,"CHP-INT-00019, Rev 1",150.00
P468461,"0042-41053, Rev 02 Item 1",150.00
IT-E468004,"CHP-INT-00038, Rev 1",150.00
E468470,"CHP-AMT-00046-1, Rev 01",150.00
E468471,"CHP-AMT-00046-2, Rev 01",150.00
IT-E468001,"CHP-INT-00057, Rev 2",150.00
IT-E468240,"CHP-INT-00060, Rev 01",150.00
E468377,25mm x 25mm x 1mm PEEK,150.00
CP468052,"0042-39762, Rev 03",150.00
CP467062,"0042-22013, Rev 02",910.00
